N6705C exported datalog

"Sample interval: 0.00100352"
"Trigger sample: 0"
"Date: Tue Sep  1 16:19:49 2020"

Sample,"Curr avg 3","Volt avg 4"
5989,0.220154,12.6015
5990,0.220401,12.6006
5991,0.220281,12.6009
5992,0.22055,12.6007
5993,0.220472,12.6014
5994,0.220081,12.6013
5995,0.220417,12.601
5996,0.220415,12.6009
5997,0.220867,12.6008
5998,0.220165,12.6013
5999,0.220483,12.6009
6000,0.220493,12.6013
6001,0.220474,12.6004
6002,0.220632,12.6011
6003,0.220106,12.6012
6004,0.220708,12.6006
6005,0.220154,12.601
6006,0.220346,12.6007
6007,0.220316,12.6004
6008,0.220499,12.6013
6009,0.220184,12.601
6010,0.220537,12.601
6011,0.220882,12.601
6012,0.220146,12.6007
6013,0.220426,12.6017
6014,0.220609,12.6007
6015,0.220405,12.6016
6016,0.220533,12.6009
6017,0.22047,12.6008
6018,0.220157,12.6006
6019,0.220853,12.6011
6020,0.220236,12.6008
6021,0.220394,12.6009
6022,0.220209,12.6009
6023,0.220276,12.6011
6024,0.220344,12.6013
6025,0.220487,12.6012
6026,0.220377,12.6008
6027,0.220443,12.6005
6028,0.220535,12.601
6029,0.220405,12.6012
6030,0.220234,12.6016
6031,0.220121,12.6013
6032,0.22027,12.6011
6033,0.220865,12.6012
6034,0.22044,12.6007
6035,0.220518,12.6012
6036,0.220676,12.6019
6037,0.220415,12.6008
6038,0.220499,12.6012
6039,0.220289,12.6004
6040,0.220363,12.6009
6041,0.220459,12.601
6042,0.220844,12.6007
6043,0.22023,12.6014
6044,0.220401,12.6011
6045,0.220537,12.6008
6046,0.220413,12.6011
6047,0.220575,12.6013
6048,0.220302,12.6014
6049,0.220407,12.6017
6050,0.220051,12.6011
6051,0.220775,12.6011
6052,0.220611,12.6011
6053,0.220409,12.6008
6054,0.220426,12.6004
6055,0.220432,12.6008
6056,0.220779,12.601
6057,0.22027,12.6007
6058,0.220222,12.6014
6059,0.220127,12.6019
6060,0.22088,12.6012
6061,0.220586,12.602
6062,0.220476,12.6009
6063,0.220079,12.6009
6064,0.220821,12.6009
6065,0.22052,12.6009
6066,0.220544,12.6009
6067,0.22051,12.6009
6068,0.220363,12.6011
6069,0.220501,12.6009
6070,0.220806,12.6012
6071,0.220518,12.6016
6072,0.220213,12.6013
6073,0.220131,12.6013
6074,0.220632,12.6013
6075,0.2203,12.601
6076,0.220628,12.6005
6077,0.220344,12.6009
6078,0.220476,12.6012
6079,0.220266,12.6014
6080,0.220872,12.601
6081,0.220276,12.6008
6082,0.220234,12.6008
6083,0.22023,12.6014
6084,0.220708,12.6011
6085,0.220247,12.6013
6086,0.220302,12.6017
6087,0.220701,12.6013
6088,0.220499,12.6009
6089,0.220863,12.6006
6090,0.219854,12.6012
6091,0.220556,12.6016
6092,0.22059,12.6007
6093,0.22064,12.6019
6094,0.220215,12.6013
6095,0.220554,12.6008
6096,0.220333,12.6012
6097,0.220268,12.6005
6098,0.220491,12.6012
6099,0.220344,12.6012
6100,0.220392,12.6013
6101,0.220352,12.6008
6102,0.220977,12.6014
6103,0.220379,12.6011
6104,0.220234,12.6009
6105,0.220279,12.6012
6106,0.220447,12.6005
6107,0.220779,12.6012
6108,0.220125,12.6014
6109,0.220453,12.6008
6110,0.220419,12.6013
6111,0.220571,12.6012
6112,0.220077,12.6014
6113,0.220689,12.6013
6114,0.220464,12.6009
6115,0.220295,12.6013
6116,0.220737,12.6009
6117,0.220806,12.6014
6118,0.219864,12.6017
6119,0.220613,12.6013
6120,0.220449,12.6014
6121,0.220621,12.6008
6122,0.220312,12.6005
6123,0.220213,12.6013
6124,0.220571,12.6007
6125,0.220615,12.6003
6126,0.220361,12.6011
6127,0.220426,12.6013
6128,0.220032,12.6007
6129,0.220933,12.6017
6130,0.220649,12.6009
6131,0.220474,12.6013
6132,0.220312,12.6009
6133,0.220419,12.6014
6134,0.220434,12.6008
6135,0.220649,12.6008
6136,0.220182,12.6005
6137,0.220485,12.6005
6138,0.220577,12.6011
6139,0.220401,12.601
6140,0.22047,12.6012
6141,0.220331,12.601
6142,0.220251,12.6016
6143,0.220621,12.602
6144,0.22055,12.6013
6145,0.220083,12.6014
6146,0.220354,12.6008
6147,0.220537,12.6009
6148,0.220316,12.6016
6149,0.220348,12.6009
6150,0.220163,12.6005
6151,0.220247,12.6013
6152,0.220777,12.6015
6153,0.220512,12.6009
6154,0.220281,12.6009
6155,0.220718,12.6011
6156,0.21999,12.6008
6157,0.220666,12.6009
6158,0.220283,12.6008
6159,0.220487,12.6012
6160,0.22011,12.6009
6161,0.220996,12.6012
6162,0.219885,12.6007
6163,0.220678,12.6009
6164,0.220026,12.6011
6165,0.220718,12.6004
6166,0.220426,12.601
6167,0.2203,12.6013
6168,0.220462,12.6013
6169,0.220523,12.6004
6170,0.220817,12.601
6171,0.220409,12.6005
6172,0.220548,12.6008
6173,0.220234,12.6012
6174,0.22063,12.6014
6175,0.220483,12.601
6176,0.220588,12.6008
6177,0.220375,12.6007
6178,0.220485,12.6013
6179,0.220752,12.6013
6180,0.220501,12.6007
6181,0.22034,12.6011
6182,0.220462,12.6014
6183,0.220154,12.6006
6184,0.220861,12.6016
6185,0.220192,12.6008
6186,0.220314,12.601
6187,0.220268,12.6007
6188,0.220281,12.6011
6189,0.220636,12.6011
6190,0.220493,12.6014
6191,0.220087,12.6008
6192,0.220388,12.6009
6193,0.220487,12.6005
6194,0.220678,12.6004
6195,0.22015,12.6015
6196,0.220079,12.601
6197,0.220586,12.6012
6198,0.220495,12.6013
6199,0.22023,12.6009
6200,0.220445,12.6015
6201,0.220432,12.601
6202,0.22052,12.6009
6203,0.220373,12.6013
6204,0.220323,12.6007
6205,0.22044,12.6014
6206,0.220266,12.6012
6207,0.220581,12.6012
6208,0.220451,12.6008
6209,0.220419,12.6014
6210,0.220453,12.6012
6211,0.220504,12.6004
6212,0.220617,12.6011
6213,0.220575,12.6005
6214,0.220131,12.6008
6215,0.220609,12.6013
6216,0.220377,12.6013
6217,0.220472,12.6011
6218,0.220289,12.6012
6219,0.220232,12.6011
6220,0.220914,12.601
6221,0.220537,12.6009
6222,0.22026,12.6011
6223,0.220352,12.6012
6224,0.220295,12.6011
6225,0.221008,12.6013
6226,0.220247,12.6007
6227,0.220384,12.6015
6228,0.220239,12.6013
6229,0.220607,12.6009
6230,0.220453,12.6006
6231,0.220302,12.6012
6232,0.220626,12.6006
6233,0.220472,12.6011
6234,0.220379,12.6016
6235,0.220632,12.6008
6236,0.220516,12.6014
6237,0.220011,12.6012
6238,0.220687,12.6005
6239,0.22044,12.6007
6240,0.220392,12.6016
6241,0.220274,12.6014
6242,0.220409,12.6011
6243,0.220373,12.6012
6244,0.220727,12.6008
6245,0.22018,12.6009
6246,0.220436,12.6008
6247,0.220504,12.6014
6248,0.220157,12.6018
6249,0.220222,12.6008
6250,0.219803,12.6014
6251,0.158631,12.6028
6252,0.146957,12.6015
6253,0.146604,12.6012
6254,0.146919,12.6009
6255,0.146835,12.6012
6256,0.146921,12.6008
6257,0.146991,12.6016
6258,0.14657,12.6011
6259,0.146863,12.6011
6260,0.147157,12.6009
6261,0.14649,12.6009
6262,0.146671,12.6009
6263,0.146671,12.6009
6264,0.14664,12.6012
6265,0.147058,12.6016
6266,0.146347,12.6012
6267,0.146852,12.6015
6268,0.146631,12.6014
6269,0.147178,12.6012
6270,0.146465,12.6013
6271,0.146576,12.6007
6272,0.146732,12.6011
6273,0.146835,12.6011
6274,0.146562,12.6013
6275,0.146871,12.6014
6276,0.146457,12.6014
6277,0.147016,12.6012
6278,0.146751,12.6011
6279,0.146774,12.6008
6280,0.146953,12.6012
6281,0.146982,12.6009
6282,0.146526,12.6007
6283,0.146846,12.601
6284,0.146574,12.6012
6285,0.146869,12.6011
6286,0.146564,12.6015
6287,0.146566,12.6011
6288,0.146898,12.6007
6289,0.146545,12.6009
6290,0.146745,12.6004
6291,0.146701,12.6012
6292,0.146675,12.601
6293,0.146534,12.6015
6294,0.146926,12.6013
6295,0.146389,12.6012
6296,0.14686,12.6005
6297,0.146804,12.6013
6298,0.146084,12.6009
6299,0.146787,12.6012
6300,0.146478,12.6012
6301,0.147022,12.6011
6302,0.146448,12.6013
6303,0.146776,12.6018
6304,0.146959,12.6008
6305,0.146797,12.6014
6306,0.14664,12.6013
6307,0.146532,12.6012
6308,0.146316,12.6011
6309,0.147067,12.6007
6310,0.1466,12.6007
6311,0.146259,12.6008
6312,0.146982,12.6011
6313,0.146724,12.6014
6314,0.146581,12.6013
6315,0.146772,12.6009
6316,0.146663,12.6006
6317,0.146738,12.6008
6318,0.146259,12.6011
6319,0.146322,12.6012
6320,0.14689,12.6012
6321,0.146951,12.601
6322,0.146459,12.6011
6323,0.147022,12.6007
6324,0.146543,12.601
6325,0.146865,12.6007
6326,0.146833,12.6004
6327,0.146328,12.6009
6328,0.146823,12.6012
6329,0.146989,12.6009
6330,0.146589,12.6012
6331,0.146513,12.6006
6332,0.146528,12.601
6333,0.146907,12.6017
6334,0.146947,12.6008
6335,0.146278,12.6008
6336,0.146518,12.601
6337,0.147273,12.6005
6338,0.146461,12.6009
6339,0.146648,12.6015
6340,0.146863,12.6009
6341,0.146837,12.6013
6342,0.146589,12.6011
6343,0.146589,12.6012
6344,0.14693,12.6009
6345,0.146732,12.6013
6346,0.146293,12.6007
6347,0.146757,12.6007
6348,0.146804,12.6008
6349,0.14664,12.6014
6350,0.146608,12.6012
6351,0.14665,12.6011
6352,0.14648,12.6009
6353,0.146972,12.6012
6354,0.146278,12.6009
6355,0.146627,12.6012
6356,0.146499,12.6014
6357,0.146915,12.6009
6358,0.146661,12.6012
6359,0.146332,12.6008
6360,0.147134,12.6004
6361,0.146602,12.6014
6362,0.146288,12.6005
6363,0.146751,12.601
6364,0.146564,12.6013
6365,0.146492,12.6009
6366,0.146764,12.6005
6367,0.14641,12.6009
6368,0.146579,12.6009
6369,0.146873,12.6014
6370,0.146707,12.6008
6371,0.146606,12.6016
6372,0.146652,12.6012
6373,0.146865,12.601
6374,0.146709,12.6014
6375,0.146509,12.6009
6376,0.14656,12.6011
6377,0.147025,12.6014
6378,0.146755,12.602
6379,0.146522,12.6006
6380,0.147014,12.601
6381,0.146717,12.6013
6382,0.146501,12.6017
6383,0.14656,12.6011
6384,0.146614,12.6008
6385,0.146783,12.6009
6386,0.146631,12.6013
6387,0.146332,12.6007
6388,0.146667,12.6015
6389,0.146646,12.6007
6390,0.146938,12.6011
6391,0.146547,12.6011
6392,0.146448,12.6013
6393,0.146961,12.601
6394,0.146783,12.6008
6395,0.146579,12.6011
6396,0.146568,12.6008
6397,0.146959,12.6012
6398,0.146688,12.601
6399,0.146354,12.6013
6400,0.146593,12.6004
6401,0.146945,12.6008
6402,0.146524,12.6013
6403,0.146602,12.6013
6404,0.146379,12.6011
6405,0.147073,12.6012
6406,0.1466,12.6005
6407,0.146438,12.6014
6408,0.146755,12.6013
6409,0.146631,12.6004
6410,0.146945,12.601
6411,0.146751,12.6008
6412,0.146421,12.601
6413,0.147086,12.6013
6414,0.146461,12.6019
6415,0.146661,12.6009
6416,0.146566,12.6007
6417,0.146833,12.6012
6418,0.14644,12.6015
6419,0.146646,12.6001
6420,0.146711,12.6012
6421,0.146667,12.6014
6422,0.147056,12.6003
6423,0.146297,12.6008
6424,0.146438,12.6011
6425,0.146831,12.6009
6426,0.14677,12.601
6427,0.146709,12.6016
6428,0.146274,12.6004
6429,0.147043,12.601
6430,0.146398,12.6012
6431,0.146745,12.6011
6432,0.146423,12.6012
6433,0.146795,12.6008
6434,0.146711,12.6017
6435,0.1466,12.6011
6436,0.146282,12.6005
6437,0.146802,12.6013
6438,0.146637,12.6016
6439,0.146543,12.6005
6440,0.146415,12.6007
6441,0.146625,12.6011
6442,0.146877,12.6011
6443,0.14644,12.6012
6444,0.146852,12.6008
6445,0.146476,12.6008
6446,0.146387,12.6015
6447,0.146825,12.6007
6448,0.146553,12.6009
6449,0.146953,12.601
6450,0.146762,12.6006
6451,0.146579,12.6013
6452,0.146682,12.6017
6453,0.146602,12.6007
6454,0.1469,12.6011
6455,0.146663,12.6012
6456,0.146442,12.6007
6457,0.14682,12.6013
6458,0.147022,12.601
6459,0.146356,12.6009
6460,0.146587,12.6012
6461,0.146875,12.6012
6462,0.146497,12.6015
6463,0.146698,12.6014
6464,0.146694,12.6013
6465,0.14633,12.602
6466,0.146879,12.6009
6467,0.146501,12.6005
6468,0.146665,12.6014
6469,0.146873,12.6001
6470,0.146856,12.6009
6471,0.146497,12.6008
6472,0.14681,12.6005
6473,0.146812,12.6016
6474,0.146486,12.6011
6475,0.146675,12.6013
6476,0.146339,12.6013
6477,0.146738,12.6011
6478,0.146833,12.6013
6479,0.146366,12.6016
6480,0.146402,12.6007
6481,0.14665,12.6012
6482,0.146419,12.6022
6483,0.146555,12.6008
6484,0.146606,12.6012
6485,0.146642,12.6008
6486,0.147064,12.6013
6487,0.146341,12.601
6488,0.146459,12.601
6489,0.146865,12.6006
6490,0.146562,12.6016
6491,0.146351,12.6018
6492,0.147075,12.6008
6493,0.146621,12.6011
6494,0.146791,12.6007
6495,0.14673,12.6011
6496,0.146381,12.6013
6497,0.146961,12.601
6498,0.146932,12.6014
6499,0.14685,12.6007
6500,0.146347,12.6009
6501,0.147163,12.6011
6502,0.146364,12.6013
6503,0.146539,12.6009
6504,0.146741,12.6009
6505,0.146553,12.6002
6506,0.147037,12.6015
6507,0.146328,12.6004
6508,0.146528,12.6011
6509,0.146762,12.6018
6510,0.146528,12.6011
6511,0.146829,12.6007
6512,0.146497,12.6011
6513,0.146553,12.6005
6514,0.146659,12.6014
6515,0.146627,12.6007
6516,0.146652,12.6012
6517,0.146892,12.6013
6518,0.14672,12.6008
6519,0.146629,12.6009
6520,0.146867,12.6011
6521,0.146566,12.6014
6522,0.146598,12.6008
6523,0.146759,12.6015
6524,0.1466,12.6011
6525,0.146812,12.6014
6526,0.146873,12.6024
6527,0.146417,12.6014
6528,0.146507,12.6011
6529,0.146997,12.6015
6530,0.146734,12.6012
6531,0.146648,12.6014
6532,0.146688,12.6008
6533,0.14681,12.6009
6534,0.146688,12.6013
6535,0.146337,12.6017
6536,0.146623,12.6014
6537,0.146858,12.6011
6538,0.146585,12.6007
6539,0.146741,12.6018
6540,0.14649,12.6012
6541,0.146433,12.6016
6542,0.146772,12.6009
6543,0.146398,12.6012
6544,0.146774,12.6012
6545,0.146349,12.6015
6546,0.146993,12.6012
6547,0.146701,12.6008
6548,0.146253,12.6015
6549,0.146808,12.6008
6550,0.146627,12.6009
6551,0.146686,12.6012
6552,0.146564,12.6013
6553,0.146619,12.6011
6554,0.146804,12.6013
6555,0.146536,12.6011
6556,0.146425,12.6018
6557,0.146722,12.6011
6558,0.14677,12.6008
6559,0.146667,12.6014
6560,0.146442,12.6016
6561,0.14694,12.601
6562,0.146566,12.6007
6563,0.147144,12.6014
6564,0.146311,12.6009
6565,0.147037,12.6011
6566,0.146448,12.601
6567,0.146806,12.6021
6568,0.146389,12.6014
6569,0.146656,12.6012
6570,0.146522,12.6018
6571,0.146942,12.6008
6572,0.146448,12.6006
6573,0.146848,12.6007
6574,0.146663,12.6009
6575,0.146593,12.601
6576,0.146644,12.6013
6577,0.146854,12.6006
6578,0.146762,12.6019
6579,0.146555,12.6015
6580,0.146604,12.6007
6581,0.146953,12.601
6582,0.146701,12.6012
6583,0.146602,12.6009
6584,0.1469,12.6005
6585,0.146564,12.6015
6586,0.147008,12.6015
6587,0.146562,12.6007
6588,0.146503,12.6009
6589,0.146576,12.6014
6590,0.14694,12.6013
6591,0.146635,12.6007
6592,0.146549,12.6016
6593,0.1469,12.6011
6594,0.146749,12.6008
6595,0.146619,12.6018
6596,0.146309,12.6013
6597,0.146896,12.6015
6598,0.146532,12.6009
6599,0.146684,12.6014
6600,0.146682,12.6017
6601,0.146839,12.6009
6602,0.146663,12.6014
6603,0.146629,12.6009
6604,0.146614,12.601
6605,0.14652,12.6008
6606,0.146831,12.6011
6607,0.146865,12.6014
6608,0.146581,12.6011
6609,0.146921,12.6013
6610,0.146631,12.6007
6611,0.146566,12.6012
6612,0.146602,12.6008
6613,0.146654,12.6013
6614,0.147083,12.6011
6615,0.146463,12.6014
6616,0.146244,12.6012
6617,0.146974,12.6016
6618,0.146829,12.6015
6619,0.146593,12.6012
6620,0.146425,12.6013
6621,0.146778,12.6008
6622,0.147037,12.6012
6623,0.146232,12.6007
6624,0.146711,12.6009
6625,0.146753,12.6005
6626,0.146757,12.601
6627,0.146831,12.6011
6628,0.146585,12.6012
6629,0.146659,12.6007
6630,0.147043,12.6012
6631,0.146478,12.6017
6632,0.146518,12.6011
6633,0.146555,12.6011
6634,0.146698,12.6
6635,0.147077,12.6015
6636,0.146271,12.601
6637,0.147073,12.6009
6638,0.146562,12.6012
6639,0.146793,12.601
6640,0.146621,12.601
6641,0.146766,12.6011
6642,0.146982,12.6015
6643,0.146276,12.6012
6644,0.146673,12.6006
6645,0.146738,12.6014
6646,0.146894,12.6002
6647,0.146591,12.601
6648,0.14672,12.6007
6649,0.146717,12.6006
6650,0.146558,12.6008
6651,0.146759,12.6006
6652,0.146654,12.6013
6653,0.147212,12.6012
6654,0.146358,12.6009
6655,0.147165,12.6011
6656,0.1464,12.6014
6657,0.146627,12.6018
6658,0.147037,12.601
6659,0.146265,12.6009
6660,0.146867,12.6006
6661,0.146747,12.6009
6662,0.146598,12.6011
6663,0.146757,12.6016
6664,0.146349,12.6014
6665,0.146593,12.6011
6666,0.146917,12.6013
6667,0.146762,12.6009
6668,0.146314,12.6013
6669,0.146839,12.6013
6670,0.146467,12.6016
6671,0.1466,12.6008
6672,0.146576,12.6008
6673,0.146867,12.6015
6674,0.146579,12.6012
6675,0.146827,12.6013
6676,0.146385,12.6016
6677,0.146736,12.6016
6678,0.146856,12.6013
6679,0.146417,12.6012
6680,0.146818,12.6015
6681,0.146652,12.6013
6682,0.146797,12.6012
6683,0.146593,12.6013
6684,0.146602,12.6012
6685,0.146907,12.6014
6686,0.146526,12.6012
6687,0.146545,12.6007
6688,0.146789,12.6012
6689,0.146806,12.6007
6690,0.146852,12.6011
6691,0.146587,12.6008
6692,0.146677,12.6008
6693,0.147113,12.6011
6694,0.146499,12.6009
6695,0.14677,12.6018
6696,0.146398,12.6011
6697,0.146963,12.6013
6698,0.146688,12.6005
6699,0.146497,12.601
6700,0.146625,12.6014
6701,0.14677,12.6012
6702,0.147064,12.601
6703,0.146467,12.6012
6704,0.14657,12.6013
6705,0.146749,12.6018
6706,0.146741,12.6005
6707,0.146469,12.6009
6708,0.146375,12.6014
6709,0.146619,12.6009
6710,0.1466,12.6014
6711,0.146614,12.6011
6712,0.146471,12.6008
6713,0.147018,12.601
6714,0.146442,12.601
6715,0.146789,12.6009
6716,0.146614,12.6013
6717,0.146604,12.6006
6718,0.146856,12.6014
6719,0.146591,12.6015
6720,0.146576,12.6012
6721,0.147006,12.6008
6722,0.146553,12.6007
6723,0.146781,12.6009
6724,0.146635,12.6015
6725,0.146926,12.6006
6726,0.146637,12.6017
6727,0.146581,12.601
6728,0.146326,12.6013
6729,0.146576,12.6009
6730,0.146797,12.6009
6731,0.14668,12.6009
6732,0.146652,12.6013
6733,0.146442,12.6013
6734,0.146814,12.6011
6735,0.146551,12.6017
6736,0.146576,12.601
6737,0.146976,12.601
6738,0.146686,12.6012
6739,0.146783,12.6017
6740,0.146585,12.6013
6741,0.146732,12.6014
6742,0.146684,12.6008
6743,0.146568,12.6009
6744,0.146877,12.6009
6745,0.146625,12.6012
6746,0.147052,12.6018
6747,0.146625,12.6011
6748,0.146484,12.6005
6749,0.146743,12.6018
6750,0.146938,12.6006
6751,0.146734,12.6008
6752,0.146642,12.601
6753,0.146856,12.6007
6754,0.146625,12.6014
6755,0.146808,12.6009
6756,0.146478,12.6012
6757,0.146919,12.6018
6758,0.146804,12.6008
6759,0.146507,12.6008
6760,0.146663,12.6016
6761,0.146551,12.6014
6762,0.146808,12.6008
6763,0.146608,12.6016
6764,0.146802,12.6004
6765,0.146663,12.6011
6766,0.146694,12.6008
6767,0.146646,12.6012
6768,0.146412,12.601
6769,0.146682,12.6008
6770,0.146846,12.6008
6771,0.146339,12.6012
6772,0.146717,12.6014
6773,0.146747,12.6012
6774,0.146762,12.6007
6775,0.146536,12.6012
6776,0.146396,12.6009
6777,0.146968,12.6013
6778,0.147159,12.6008
6779,0.146368,12.6016
6780,0.146896,12.6016
6781,0.146637,12.6009
6782,0.146932,12.6007
6783,0.146574,12.6006
6784,0.146524,12.6013
6785,0.14656,12.601
6786,0.14652,12.6012
6787,0.14668,12.6014
6788,0.146511,12.6008
6789,0.146924,12.6008
6790,0.146856,12.6015
6791,0.146728,12.601
6792,0.146787,12.6018
6793,0.146909,12.6012
6794,0.146781,12.6012
6795,0.146869,12.601
6796,0.146471,12.6013
6797,0.146343,12.6011
6798,0.146785,12.6011
6799,0.14661,12.6012
6800,0.146755,12.6011
6801,0.146381,12.6015
6802,0.146903,12.6011
6803,0.146907,12.6011
6804,0.146408,12.6015
6805,0.146648,12.6006
6806,0.146515,12.6012
6807,0.147193,12.6012
6808,0.146347,12.6013
6809,0.146741,12.6013
6810,0.146957,12.6006
6811,0.146581,12.6007
6812,0.146703,12.6016
6813,0.146667,12.6007
6814,0.146654,12.6012
6815,0.146587,12.6012
6816,0.146728,12.6008
6817,0.146625,12.6012
6818,0.146898,12.6005
6819,0.146728,12.601
6820,0.146551,12.6006
6821,0.146507,12.6014
6822,0.146671,12.6007
6823,0.147046,12.6008
6824,0.146747,12.6012
6825,0.146311,12.6007
6826,0.147035,12.6014
6827,0.146646,12.6011
6828,0.146747,12.6013
6829,0.146328,12.6012
6830,0.146913,12.6011
6831,0.146444,12.6007
6832,0.146682,12.6011
6833,0.146568,12.6003
6834,0.146985,12.6013
6835,0.146888,12.6007
6836,0.146364,12.6013
6837,0.146785,12.6005
6838,0.146869,12.6015
6839,0.146398,12.6012
6840,0.146524,12.6007
6841,0.146877,12.601
6842,0.146751,12.6008
6843,0.146642,12.6009
6844,0.146814,12.6013
6845,0.146497,12.6015
6846,0.146928,12.6013
6847,0.146669,12.6013
6848,0.146659,12.6011
6849,0.146637,12.6012
6850,0.146947,12.6013
6851,0.146799,12.6014
6852,0.146696,12.6013
6853,0.146642,12.6006
6854,0.146646,12.6012
6855,0.146867,12.6009
6856,0.146044,12.6005
6857,0.146806,12.6011
6858,0.146766,12.6016
6859,0.146856,12.6014
6860,0.146223,12.6013
6861,0.146839,12.6011
6862,0.146545,12.601
6863,0.146608,12.6015
6864,0.14673,12.6009
6865,0.146135,12.6016
6866,0.147088,12.6008
6867,0.146459,12.6011
6868,0.14673,12.6014
6869,0.146482,12.6011
6870,0.146682,12.6009
6871,0.146503,12.6004
6872,0.146858,12.6016
6873,0.146025,12.6013
6874,0.147182,12.6013
6875,0.146284,12.601
6876,0.146549,12.6015
6877,0.146354,12.6012
6878,0.145935,12.6012
6879,0.0814733,12.6022
6880,0.0743994,12.6006
6881,0.0748853,12.6013
6882,0.0747486,12.6011
6883,0.0745572,12.601
6884,0.0747528,12.6005
6885,0.0748727,12.6012
6886,0.074717,12.6013
6887,0.0747318,12.6015
6888,0.0749758,12.6007
6889,0.0747212,12.6009
6890,0.0747023,12.601
6891,0.0746771,12.6013
6892,0.0748138,12.6013
6893,0.0746203,12.6013
6894,0.074757,12.6015
6895,0.0749379,12.6013
6896,0.0746434,12.6011
6897,0.0745677,12.6012
6898,0.075022,12.6014
6899,0.0746729,12.6005
6900,0.0743237,12.6012
6901,0.0748117,12.601
6902,0.0744962,12.6014
6903,0.0747801,12.6009
6904,0.0748054,12.6008
6905,0.0748411,12.6009
6906,0.0747149,12.6009
6907,0.0746708,12.6011
6908,0.0749884,12.6008
6909,0.074717,12.6008
6910,0.0747949,12.6011
6911,0.074534,12.6013
6912,0.0750157,12.6007
6913,0.0743006,12.6007
6914,0.0744099,12.6009
6915,0.0751482,12.601
6916,0.0741386,12.6011
6917,0.0746666,12.6014
6918,0.0751672,12.6013
6919,0.074492,12.6011
6920,0.0743742,12.6012
6921,0.075022,12.6012
6922,0.0746287,12.601
6923,0.0747254,12.6009
6924,0.0747507,12.6013
6925,0.0745382,12.6009
6926,0.0750788,12.601
6927,0.0741828,12.6013
6928,0.0749652,12.6004
6929,0.0743006,12.6012
6930,0.0749379,12.6007
6931,0.0748685,12.6007
6932,0.0747402,12.601
6933,0.0744099,12.6009
6934,0.0747738,12.6009
6935,0.0749358,12.601
6936,0.0743426,12.6015
6937,0.0748643,12.6014
6938,0.0747381,12.6006
6939,0.0743468,12.6014
6940,0.0747465,12.6011
6941,0.0751356,12.6004
6942,0.0743658,12.6005
6943,0.0750893,12.6009
6944,0.0746287,12.6014
6945,0.0744857,12.6018
6946,0.0746392,12.6009
6947,0.0747444,12.6011
6948,0.0747738,12.6008
6949,0.0745782,12.6011
6950,0.0745382,12.6007
6951,0.0747633,12.6015
6952,0.0746518,12.6013
6953,0.0746855,12.6012
6954,0.0746729,12.6016
6955,0.0748601,12.6012
6956,0.074431,12.6011
6957,0.0748496,12.601
6958,0.0752198,12.6006
6959,0.0742879,12.6006
6960,0.0747465,12.6009
6961,0.0748117,12.6009
6962,0.0743447,12.6011
6963,0.0745572,12.6007
6964,0.0750431,12.6011
6965,0.0746834,12.6007
6966,0.074492,12.6006
6967,0.075144,12.6014
6968,0.0747612,12.6014
6969,0.0744562,12.6011
6970,0.0748559,12.6015
6971,0.0745866,12.6017
6972,0.0749042,12.6013
